Timestamp,Set_L,Act_L,Err_L,Set_R,Act_R,Err_R,Diff_LR
1772468030.5697005,0.0,-15.130000114440918,15.130000114440918,0.0,-38.69000244140625,38.69000244140625,23.560002326965332
1772468030.613118,0.0,-15.130000114440918,15.130000114440918,0.0,-38.69000244140625,38.69000244140625,23.560002326965332
1772468030.6595654,0.0,-15.130000114440918,15.130000114440918,0.0,-38.69000244140625,38.69000244140625,23.560002326965332
1772468030.7117076,0.0,-6.390000343322754,6.390000343322754,0.0,13.90999984741211,-13.90999984741211,-20.300000190734863
1772468030.7682216,0.0,-6.390000343322754,6.390000343322754,0.0,13.90999984741211,-13.90999984741211,-20.300000190734863
1772468030.8199718,0.0,-2.5999999046325684,2.5999999046325684,0.0,39.119998931884766,-39.119998931884766,-41.719998836517334
1772468030.8643978,0.0,-2.5999999046325684,2.5999999046325684,0.0,39.119998931884766,-39.119998931884766,-41.719998836517334
1772468030.9167,0.0,-2.5999999046325684,2.5999999046325684,0.0,39.119998931884766,-39.119998931884766,-41.719998836517334
1772468030.9619284,0.0,0.14000000059604645,-0.14000000059604645,0.0,-39.47999954223633,39.47999954223633,39.619999542832375
1772468031.0150821,0.0,0.14000000059604645,-0.14000000059604645,0.0,-39.47999954223633,39.47999954223633,39.619999542832375
1772468031.0681305,0.0,0.14000000059604645,-0.14000000059604645,0.0,-39.47999954223633,39.47999954223633,39.619999542832375
1772468031.1179972,0.0,0.0,0.0,0.0,-11.649999618530273,11.649999618530273,11.649999618530273
1772468031.1616733,0.0,0.0,0.0,0.0,-11.649999618530273,11.649999618530273,11.649999618530273
1772468031.2146957,0.0,0.0,0.0,0.0,-11.649999618530273,11.649999618530273,11.649999618530273
1772468031.2617908,0.0,0.0,0.0,0.0,42.01000213623047,-42.01000213623047,-42.01000213623047
1772468031.3161778,0.0,0.0,0.0,0.0,42.01000213623047,-42.01000213623047,-42.01000213623047
1772468031.3682168,0.0,0.0,0.0,0.0,13.569999694824219,-13.569999694824219,-13.569999694824219
1772468031.4171515,0.0,0.0,0.0,0.0,13.569999694824219,-13.569999694824219,-13.569999694824219
1772468031.46595,0.0,0.0,0.0,0.0,-37.70000076293945,37.70000076293945,37.70000076293945
1772468031.5121381,0.0,0.0,0.0,0.0,-37.70000076293945,37.70000076293945,37.70000076293945
